Sex,X,L,M,S,P3,P5,P10,P25,P50,P75,P90,P95,P97
2,27,1,47.5817,0.0295,44.9417,45.2729,45.7828,46.6349,47.5817,48.5285,49.3806,49.8905,50.2217
2,28,1,47.7045,0.0294,45.0667,45.3976,45.9071,46.7585,47.7045,48.6505,49.5019,50.0114,50.3423
2,29,1,47.8219,0.0294,45.1776,45.5093,46.0201,46.8736,47.8219,48.7702,49.6237,50.1345,50.4662
2,30,1,47.934,0.0293,45.2925,45.6239,46.1341,46.9867,47.934,48.8813,49.7339,50.2441,50.5755
2,31,1,48.041,0.0293,45.3936,45.7257,46.2371,47.0916,48.041,48.9904,49.8449,50.3563,50.6884
2,32,1,48.1432,0.0293,45.4902,45.823,46.3354,47.1918,48.1432,49.0946,49.951,50.4634,50.7962
2,33,1,48.2408,0.0292,45.5915,45.9238,46.4356,47.2907,48.2408,49.1909,50.046,50.5578,50.8901
2,34,1,48.3343,0.0292,45.6798,46.0128,46.5256,47.3824,48.3343,49.2862,50.143,50.6558,50.9888
2,35,1,48.4239,0.0292,45.7645,46.0981,46.6118,47.4702,48.4239,49.3776,50.236,50.7497,51.0833
2,36,0.9102,48.8484,0.0316,45.9531,46.3154,46.8738,47.8083,48.8484,49.8905,50.8302,51.3933,51.7592
2,37,0.8051,48.9187,0.0314,46.0465,46.405,46.958,47.8848,48.9187,49.9569,50.8949,51.4579,51.8241
2,38,0.6983,48.989,0.0312,46.1399,46.4945,47.0421,47.9614,48.989,50.0232,50.9595,51.5224,51.889
2,39,0.5898,49.0593,0.031,46.2332,46.584,47.1262,48.0379,49.0593,50.0895,51.0242,51.5869,51.9538
2,40,0.4796,49.1297,0.0308,46.3266,46.6735,47.2104,48.1146,49.1297,50.1559,51.0889,51.6515,52.0186
2,41,0.3676,49.2002,0.0306,46.4199,46.7631,47.2946,48.1914,49.2002,50.2223,51.1536,51.7162,52.0836
2,42,0.3414,49.2609,0.0305,46.4881,46.8302,47.3601,48.2544,49.2609,50.2812,51.2113,51.7733,52.1404
2,43,0.3151,49.3216,0.0303,46.5653,46.9052,47.4317,48.3206,49.3216,50.3367,51.2624,51.822,52.1876
2,44,0.2884,49.3824,0.0302,46.6337,46.9724,47.4973,48.3838,49.3824,50.3956,51.3201,51.8791,52.2445
2,45,0.2617,49.4432,0.03,46.711,47.0475,47.5691,48.4502,49.4432,50.4512,51.3713,51.9278,52.2916
2,46,0.2532,49.4984,0.0299,46.7727,47.1084,47.6287,48.5076,49.4984,50.5042,51.4224,51.9779,52.341
2,47,0.2446,49.5536,0.0297,46.8434,47.1771,47.6944,48.5684,49.5536,50.5538,51.467,52.0194,52.3806
2,48,0.2361,49.6089,0.0296,46.9053,47.2381,47.7541,48.626,49.6089,50.6069,51.5182,52.0695,52.43
2,49,0.2275,49.6641,0.0294,46.976,47.3069,47.8199,48.6868,49.6641,50.6565,51.5627,52.111,52.4695
2,50,0.2189,49.7194,0.0293,47.0379,47.3679,47.8796,48.7444,49.7194,50.7096,51.6139,52.1611,52.5189
2,51,0.2743,49.7733,0.0291,47.1028,47.432,47.9421,48.8033,49.7733,50.7572,51.6548,52.1974,52.552
2,52,0.3298,49.8273,0.0289,47.168,47.4962,48.0047,48.8624,49.8273,50.8049,51.6957,52.2338,52.5853
2,53,0.3855,49.8812,0.0288,47.2241,47.5525,48.061,48.918,49.8812,50.8559,51.7432,52.2787,52.6283
2,54,0.4413,49.935,0.0286,47.2892,47.6167,48.1235,48.9769,49.935,50.9035,51.784,52.315,52.6615
2,55,0.3505,49.9864,0.0285,47.3534,47.6786,48.1823,49.0315,49.9864,50.9533,51.8338,52.3655,52.7127
2,56,0.2603,50.0379,0.0283,47.4265,47.7485,48.2473,49.0895,50.0379,50.9998,51.8772,52.4075,52.7541
2,57,0.1707,50.0895,0.0282,47.4906,47.8103,48.3062,49.1442,50.0895,51.0498,51.9271,52.458,52.8053
2,58,0.0817,50.1412,0.028,47.5636,47.8801,48.3713,49.2024,50.1412,51.0964,51.9704,52.5,52.8465
2,59,-0.0066,50.193,0.0279,47.6275,47.942,48.4302,49.2573,50.193,51.1465,52.0204,52.5505,52.8976
2,60,-0.1328,50.2441,0.0278,47.6931,48.005,48.4896,49.3119,50.2441,51.1963,52.0708,52.6023,52.9507
2,61,-0.2573,50.2954,0.0278,47.7499,48.0602,48.5429,49.3633,50.2954,51.2497,52.1281,52.6629,53.0139
2,62,-0.3801,50.3468,0.0277,47.8153,48.1231,48.6024,49.4181,50.3468,51.2997,52.1788,52.7148,53.067
2,63,-0.5013,50.3982,0.0277,47.8718,48.1781,48.6557,49.4696,50.3982,51.3532,52.2361,52.7755,53.1302
2,64,-0.622,50.4493,0.0276,47.9366,48.2406,48.7147,49.5241,50.4493,51.4028,52.2863,52.8269,53.1828
2,65,-0.7409,50.5005,0.0276,47.9926,48.2952,48.7677,49.5754,50.5005,51.4561,52.3434,52.8872,53.2457
2,66,-0.8581,50.5518,0.0275,48.0572,48.3575,48.8267,49.63,50.5518,51.5059,52.3936,52.9386,53.2982
2,67,-0.9736,50.6031,0.0275,48.1129,48.412,48.8797,49.6814,50.6031,51.5592,52.4507,52.999,53.3611
2,68,-1.0875,50.6546,0.0275,48.1688,48.4666,48.9327,49.7329,50.6546,51.6127,52.508,53.0595,53.4242
2,69,-1.209,50.706,0.0274,48.2334,48.5289,48.9919,49.7876,50.706,51.6626,52.5585,53.1112,53.4771
2,70,-1.3285,50.7575,0.0274,48.2895,48.5837,49.0451,49.8392,50.7575,51.7162,52.616,53.1721,53.5407
2,71,-1.4463,50.8091,0.0274,48.3454,48.6385,49.0983,49.8908,50.8091,51.7699,52.6735,53.2331,53.6044
2,72,-1.5622,50.8608,0.0273,48.4098,48.7007,49.1575,49.9458,50.8608,51.82,52.724,53.2847,53.6571
