Sex,X,L,M,S,P3,P5,P10,P25,P50,P75,P90,P95,P97
1,91,-0.824,16.6771,0.1095,13.7881,14.0989,14.6033,15.5233,16.6771,17.9976,19.3591,20.2672,20.8995
1,92,-0.8142,16.7218,0.1105,13.8005,14.1146,14.6243,15.5546,16.7218,18.0582,19.437,20.3567,20.9974
1,93,-0.8044,16.7664,0.1116,13.8105,14.128,14.6436,15.5848,16.7664,18.1202,19.5176,20.4503,21.1001
1,94,-0.7948,16.8111,0.1127,13.8204,14.1415,14.6628,15.615,16.8111,18.1823,19.5985,20.5442,21.2033
1,95,-0.7852,16.8558,0.1137,13.8324,14.1568,14.6836,15.6462,16.8558,18.2432,19.6768,20.6344,21.3019
1,96,-0.7555,16.9147,0.1148,13.8484,14.1776,14.7122,15.6886,16.9147,18.3196,19.7696,20.737,21.4108
1,97,-0.7269,16.9736,0.1159,13.8642,14.1983,14.7407,15.7309,16.9736,18.3962,19.8626,20.8399,21.5201
1,98,-0.6992,17.0325,0.117,13.8799,14.2188,14.769,15.7731,17.0325,18.4728,19.9558,20.9432,21.6298
1,99,-0.6725,17.0914,0.118,13.8977,14.2413,14.799,15.8163,17.0914,18.5482,20.0465,21.0428,21.7351
1,100,-0.6466,17.1503,0.1191,13.913,14.2615,14.827,15.8584,17.1503,18.6251,20.1402,21.1467,21.8456
1,101,-0.6216,17.2092,0.1201,13.9304,14.2837,14.8567,15.9015,17.2092,18.7007,20.2312,21.247,21.9517
1,102,-0.5974,17.268,0.1212,13.9453,14.3035,14.8845,15.9433,17.268,18.7776,20.3253,21.3514,22.0629
1,103,-0.574,17.3268,0.1222,13.9624,14.3253,14.9139,15.9861,17.3268,18.8533,20.4167,21.4522,22.1697
1,104,-0.5513,17.3856,0.1232,13.9793,14.347,14.9431,16.0289,17.3856,18.9291,20.5083,21.5533,22.2769
1,105,-0.5293,17.4444,0.1242,13.9961,14.3685,14.9723,16.0716,17.4444,19.005,20.6001,21.6547,22.3845
1,106,-0.508,17.5032,0.1252,14.0127,14.3899,15.0013,16.1142,17.5032,19.081,20.6921,21.7564,22.4924
1,107,-0.4874,17.562,0.1262,14.0291,14.4111,15.0302,16.1567,17.562,19.1571,20.7843,21.8584,22.6008
1,108,-0.4597,17.6255,0.1271,14.0489,14.4361,15.0635,16.2041,17.6255,19.2365,20.8771,21.9583,22.7049
1,109,-0.4327,17.689,0.128,14.0684,14.4609,15.0965,16.2514,17.689,19.316,20.97,22.0585,22.8093
1,110,-0.4066,17.7524,0.1289,14.0877,14.4854,15.1294,16.2986,17.7524,19.3954,21.0631,22.159,22.9141
1,111,-0.3812,17.8159,0.1297,14.1093,14.5121,15.1641,16.3469,17.8159,19.4737,21.1536,22.2558,23.0146
1,112,-0.3566,17.8793,0.1306,14.1283,14.5364,15.1967,16.3939,17.8793,19.5533,21.247,22.3569,23.1202
1,113,-0.3326,17.9428,0.1314,14.1496,14.5628,15.2311,16.4421,17.9428,19.6318,21.3379,22.4544,23.2214
1,114,-0.3093,18.0062,0.1323,14.1682,14.5867,15.2635,16.4889,18.0062,19.7116,21.4317,22.556,23.3277
1,115,-0.2867,18.0696,0.1331,14.1891,14.6128,15.2976,16.5369,18.0696,19.7901,21.5229,22.6539,23.4296
1,116,-0.2647,18.133,0.1339,14.2098,14.6387,15.3316,16.5847,18.133,19.8687,21.6142,22.7522,23.5319
1,117,-0.2433,18.1964,0.1348,14.2279,14.6622,15.3636,16.6314,18.1964,19.9487,21.7087,22.8547,23.6393
1,118,-0.2225,18.2598,0.1356,14.2483,14.6878,15.3974,16.6791,18.2598,20.0275,21.8004,22.9535,23.7423
1,119,-0.2022,18.3231,0.1364,14.2685,14.7132,15.431,16.7267,18.3231,20.1062,21.8922,23.0524,23.8455
1,120,-0.1828,18.3862,0.137,14.2937,14.7431,15.4682,16.7763,18.3862,20.1821,21.9782,23.1436,23.9396
1,121,-0.1638,18.4493,0.1375,14.3213,14.7752,15.5073,16.8269,18.4493,20.2566,22.0615,23.231,24.0293
1,122,-0.1452,18.5123,0.1381,14.3461,14.8047,15.5442,16.8763,18.5123,20.3324,22.1477,23.3225,24.1238
1,123,-0.127,18.5754,0.1387,14.3708,14.8343,15.5812,16.9258,18.5754,20.4085,22.2341,23.4144,24.2187
1,124,-0.1092,18.6385,0.1392,14.3981,14.8661,15.62,16.9763,18.6385,20.4832,22.3177,23.5024,24.3091
1,125,-0.0918,18.7015,0.1398,14.4225,14.8953,15.6567,17.0256,18.7015,20.5592,22.4043,23.5946,24.4044
1,126,-0.0747,18.7645,0.1403,14.4495,14.9268,15.6953,17.0759,18.7645,20.6339,22.4881,23.6829,24.4952
1,127,-0.058,18.8276,0.1409,14.4737,14.9559,15.7319,17.1252,18.8276,20.7101,22.5751,23.7755,24.5911
1,128,-0.0416,18.8906,0.1414,14.5005,14.9873,15.7704,17.1754,18.8906,20.7849,22.6591,23.8642,24.6824
1,129,-0.0256,18.9536,0.142,14.5244,15.0161,15.8067,17.2245,18.9536,20.8612,22.7462,23.9571,24.7787
1,130,-0.0099,19.0166,0.1425,14.5509,15.0472,15.845,17.2747,19.0166,20.9361,22.8305,24.0462,24.8705
1,131,0.0055,19.0796,0.143,14.5773,15.0783,15.8833,17.3249,19.0796,21.011,22.9149,24.1355,24.9625
1,132,0.014,19.1356,0.1432,14.6101,15.114,15.9235,17.3727,19.1356,21.0747,22.9848,24.2086,25.0375
1,133,0.0224,19.1917,0.1435,14.6401,15.1472,15.9618,17.4194,19.1917,21.1399,23.0578,24.2858,25.1174
1,134,0.0307,19.2478,0.1437,14.6729,15.1829,16.002,17.4673,19.2478,21.2037,23.1278,24.3592,25.1926
1,135,0.039,19.3039,0.1439,14.7055,15.2185,16.0422,17.5151,19.3039,21.2676,23.1979,24.4325,25.2679
1,136,0.0471,19.3599,0.1441,14.7381,15.2541,16.0824,17.5629,19.3599,21.3313,23.268,24.5059,25.3432
1,137,0.0552,19.416,0.1443,14.7707,15.2897,16.1226,17.6107,19.416,21.3952,23.3381,24.5794,25.4186
1,138,0.0631,19.4721,0.1445,14.8033,15.3252,16.1627,17.6585,19.4721,21.4591,23.4084,24.653,25.4943
1,139,0.071,19.5282,0.1447,14.8358,15.3607,16.2029,17.7063,19.5282,21.523,23.4786,24.7266,25.5699
1,140,0.0789,19.5842,0.1449,14.8682,15.3961,16.2428,17.754,19.5842,21.5868,23.5487,24.8001,25.6453
1,141,0.0866,19.6403,0.1451,14.9006,15.4316,16.2829,17.8018,19.6403,21.6507,23.6191,24.8739,25.7211
